sample_id,ipq,brand_enc,price
161426,0,0,4.84
208197,3,0,10.0
49471,0,0,31.275
20338,0,0,19.99
150671,0,0,6.395
217926,0,0,134.99
271755,0,0,14.215
45274,0,0,6.99
115297,0,0,28.0
228507,2,0,70.275
149137,0,0,42.11
264339,0,0,19.9
29222,6,0,7.99
24708,0,0,3.705
37078,6,0,1.72
68229,25,0,15.83
5261,2,0,50.1
76774,0,0,12.95
251880,3,0,65.31
40534,5,0,9.0
99688,0,0,16.99
169915,0,0,99.95
127379,0,0,2.59
296709,0,0,19.17
193696,87,0,5.18
48135,240,0,42.99
68270,0,0,120.99
250748,0,0,18.89
281534,0,0,11.74
148958,2,0,86.91
211943,0,0,3.59
111914,0,0,15.99
113115,0,0,15.17
232641,25,0,4.44
118943,0,0,12.99
281424,0,0,8.765
226965,0,0,38.99
196954,0,0,22.99
98024,0,0,2.99
14660,0,0,4.99
283137,46,0,31.99
96509,0,0,10.99
45173,0,0,10.99
268560,0,0,10.99
231654,0,0,72.99
197254,11,0,25.355
121350,2,0,9.6
202205,0,0,9.95
120645,750,0,99.5
134295,33,0,2.78
290238,0,0,5.79
249890,12,0,29.99
131052,0,0,4.29
120822,500,0,22.95
63119,0,0,38.22
136154,0,0,3.46
173778,0,0,122.99
123387,0,0,17.99
265226,0,0,51.95
279529,0,0,5.04
58078,0,0,20.17
291659,0,0,9.24
53164,0,0,19.8
122411,0,0,25.95
29074,0,0,4.96
258557,8,0,8.99
288481,0,0,36.82
279930,0,0,35.0
52530,4,0,38.99
199715,2,0,7.195
208170,5,0,14.99
155952,0,0,116.97
271713,8,0,31.05
8696,0,0,52.49
295370,2,0,48.98
44963,5,0,16.93
289984,0,0,4.54
76383,0,0,3.425
171587,88,0,4.68
73694,0,0,16.99
61221,0,0,12.99
90160,5,0,28.99
30353,20,0,14.99
210371,0,0,12.36
25172,0,0,31.99
120799,0,0,9.99
89149,0,0,4.92
34892,0,0,3.64
128590,0,0,5.48
163413,0,0,2.74
194502,0,0,4.73
138619,6,0,13.05
171516,0,0,1.74
253429,75,0,16.69
149672,1,0,8.15
217660,125,0,16.99
182008,0,0,41.99
84197,3,0,5.79
206427,12,0,39.98
107538,0,0,22.48
143045,0,0,43.99
161986,0,0,19.99
118155,0,0,5.49
265423,0,0,3.47
230846,0,0,4.12
89426,0,0,9.24
152392,0,0,17.17
204217,0,0,4.19
31903,0,0,22.45
225212,2,0,3.0
125033,0,0,89.24
85481,0,0,136.96
266607,0,0,14.5
257537,17,0,12.99
246439,0,0,12.98
270722,0,0,10.5
189304,0,0,14.0
204084,27,0,133.99
286048,5,0,3.175
276242,0,0,2.33
156846,0,0,120.8
32299,0,0,1.32
235226,0,0,32.77
46864,0,0,34.11
270864,0,0,21.99
242677,4,0,12.204999999999998
208237,6,0,5.46
162311,0,0,39.97
297933,0,0,1.985
191870,0,0,1.97
167742,0,0,41.83
35973,84,0,4.07
101776,0,0,21.4
51701,1,0,26.99
78228,0,0,7.57
194981,0,0,6.74
119371,25,0,1.28
931,12,0,67.81
84867,0,0,4.98
38956,5,0,4.8
13293,2,0,21.92
102716,86,0,44.23
99786,0,0,10.89
142262,2,0,57.63
38126,2,0,6.99
246937,0,0,17.31
75084,1,0,10.94
72851,0,0,155.7
256077,0,0,39.78
177783,0,0,13.99
154796,8,0,31.91
81885,0,0,2.19
58657,6,0,18.24
247465,0,0,141.585
166001,0,0,28.97
202370,0,0,79.99
25971,6,0,13.13
161782,0,0,10.74
16378,0,0,5.68
220271,0,0,18.48
254258,0,0,10.49
171184,5,0,9.24
148070,9,0,30.99
99374,0,0,119.99
211672,0,0,56.45
176564,0,0,9.64
269837,0,0,12.94
168593,0,0,4.84
219786,0,0,11.99
292458,0,0,26.86
172158,6,0,4.55
28581,0,0,27.06
270225,8,0,7.97
44243,0,0,1.615
150569,4,0,11.3
28182,12,0,6.71
117603,2,0,19.99
87982,0,0,10.48
271107,0,0,10.05
15089,5,0,39.99
39823,0,0,21.19
258266,0,0,23.99
187286,8,0,3.49
95912,0,0,17.325
43530,500,0,3.645
224180,0,0,8.95
233134,1,0,21.37
133903,8,0,35.965
283711,1,0,6.22
164050,5,0,2.09
9090,0,0,10.99
37205,0,0,8.77
169751,12,0,8.39
28785,0,0,2.27
211795,0,0,14.99
144019,3,0,117.49
118270,85,0,18.49
268492,0,0,6.99
4049,3,0,81.28
175677,0,0,23.75
196155,3,0,56.47
183482,750,0,21.24
232253,1,0,73.27
22987,3,0,26.88
279552,0,0,21.435
227640,150,0,19.99
236123,150,0,33.99
93320,6,0,4.57
220927,0,0,9.56
67544,0,0,3.52
1230,2,0,23.13
33148,7,0,37.64
125421,5,0,21.58
61485,0,0,6.485
72379,12,0,34.97
63849,0,0,13.49
272118,0,0,18.19
183193,0,0,9.99
97369,1,0,5.39
190990,0,0,8.23
110430,8,0,53.55
198374,15,0,23.535
89895,0,0,4.98
152985,0,0,11.99
133150,40,0,4.99
291696,6,0,30.72
175727,0,0,4.29
198719,0,0,1.32
129187,0,0,17.17
116763,0,0,9.99
114525,0,0,5.84
258304,0,0,7.49
263200,25,0,5.69
191737,6,0,7.29
78473,1,0,0.49
267403,0,0,2.09
167228,0,0,22.99
243546,0,0,26.8
116720,12,0,35.99
232489,0,0,14.765
79990,0,0,2.28
29722,2,0,12.99
85349,0,0,12.29
59788,0,0,56.23
151893,75,0,2.24
223104,100,0,16.99
66622,5,0,17.99
250335,23,0,17.99
282558,0,0,24.64
25292,0,0,15.364999999999998
180764,0,0,57.97
256242,0,0,6.65
130516,0,0,16.75
954,0,0,23.99
156662,0,0,85.85
142510,3,0,77.04
289859,0,0,3.49
49546,0,0,5.79
11039,0,0,14.99
214553,0,0,4.99
284213,5,0,9.44
5059,6,0,3.48
87911,2,0,50.76
59167,8,0,70.95
157278,0,0,85.61
251625,0,0,12.25
62346,0,0,9.99
290548,2,0,26.99
107388,0,0,14.9
125436,62,0,53.64
259404,0,0,1.0
219400,0,0,58.79
297569,4,0,9.5
31097,0,0,7.995
69061,0,0,51.99
135627,0,0,13.0
26893,29,0,4.49
226720,0,0,12.99
92149,1,0,18.28
269742,75,0,14.7
63576,0,0,35.98
75792,0,0,10.29
47123,0,0,57.13
108186,6,0,38.99
267890,0,0,3.98
106480,2,0,19.98
185577,15,0,8.29
125701,0,0,28.48
224644,5,0,9.92
72467,0,0,29.99
175338,0,0,22.26
94392,0,0,4.14
155697,0,0,249.0
36357,7,0,7.59
234003,48,0,71.5
3365,5,0,3.99
221830,0,0,16.87
65330,0,0,31.59
190767,0,0,6.59
5340,5,0,21.99
200105,1,0,18.48
159712,0,0,16.99
62978,7,0,18.99
145000,2,0,32.2
222579,750,0,33.99
124525,0,0,7.834999999999999
296679,0,0,19.74
142078,2,0,34.5
121543,0,0,13.99
216212,4,0,6.325
68268,0,0,90.49
141460,0,0,16.69
187443,0,0,16.99
128726,4,0,20.97
169305,0,0,10.48
151868,0,0,15.81
184139,0,0,4.78
183870,82,0,1.98
23344,6,0,5.085
23612,0,0,13.87
211104,6,0,4.015000000000001
250334,0,0,12.99
162753,0,0,8.995000000000001
38659,0,0,16.48
270268,75,0,2.785
201060,17,0,3.79
262392,0,0,43.53
159246,0,0,8.51
216768,0,0,19.96
264677,0,0,8.99
189135,0,0,16.99
80372,0,0,21.33
13592,0,0,7.69
144304,2,0,38.54
38393,0,0,4.69
47583,0,0,108.95
46626,0,0,14.22
147293,0,0,1.24
97622,0,0,8.78
98108,0,0,12.3
14874,6,0,14.145
243417,0,0,39.99
6313,0,0,11.66
80348,0,0,75.98
67814,0,0,22.575
162455,0,0,59.61
165885,0,0,18.5
128770,0,0,56.055
225484,0,0,14.89
58406,0,0,6.19
60058,0,0,29.705
191137,0,0,23.99
295090,6,0,12.48
20960,0,0,33.5
200359,0,0,45.28
59927,0,0,11.255
17709,0,0,45.99
249041,7,0,93.54
77941,0,0,9.605
291314,0,0,6.965
28149,0,0,12.155
47848,5,0,44.61
122005,0,0,25.32
79474,8,0,4.49
258838,0,0,3.47
11522,3,0,24.95
128252,0,0,3.63
109733,6,0,45.65
214788,0,0,19.9
52853,0,0,34.99
128226,0,0,5.48
121050,17,0,9.99
249314,0,0,4.49
41200,4,0,23.385
209101,0,0,14.99
238424,6,0,120.49
131625,0,0,40.0
158842,4,0,2.14
70780,0,0,37.25
158196,0,0,5.39
280794,9,0,40.24
191921,0,0,36.75
121243,68,0,31.89
47101,0,0,82.14
157273,0,0,121.49
262804,0,0,17.39
213196,0,0,24.3
66708,4,0,12.29
112049,12,0,24.99
188213,0,0,37.6
213615,1,0,77.98
110480,4,0,46.47
24750,0,0,14.99
218497,0,0,9.84
90961,500,0,19.26
107812,0,0,6.79
62199,50,0,5.96
37974,0,0,3.49
49181,0,0,9.99
226440,0,0,14.5
50431,0,0,34.99
217347,0,0,3.99
240350,0,0,4.49
61077,0,0,14.49
37453,0,0,1.48
15596,0,0,34.52
7832,0,0,61.29
297184,0,0,10.74
44661,145,0,37.06
52475,0,0,70.99
297659,0,0,4.79
282589,85,0,1.69
135217,0,0,10.99
185474,0,0,8.975000000000001
13468,0,0,10.5
142104,2,0,34.5
21717,0,0,14.99
177675,75,0,3.75
47010,60000000000001,0,60.99
195442,2,0,36.88
295697,0,0,24.14
22684,0,0,4.525
204218,90,0,29.99
103123,2,0,10.79
85866,2,0,41.05
167306,0,0,12.8
165331,0,0,3.99
243204,0,0,31.33
282039,0,0,7.0
17470,0,0,36.515
266452,2,0,39.24
226654,0,0,22.99
242305,3,0,14.995
30555,0,0,29.98
205169,3,0,2.38
81048,0,0,1.54
267227,0,0,44.64
210636,0,0,8.594999999999999
92830,0,0,17.87
291801,88,0,7.22
23374,0,0,82.98
84009,0,0,20.7
57481,10,0,9.99
15817,4,0,14.46
23315,6,0,33.34
49298,0,0,2.62
118909,0,0,4.89
129268,0,0,14.0
13396,0,0,14.99
247733,0,0,9.79
225357,0,0,1.94
82939,0,0,9.435
40731,2,0,1.96
111531,0,0,14.97
160707,7,0,5.88
281542,17,0,9.44
166254,0,0,147.8
258726,8,0,4.37
112532,0,0,52.85
105927,6,0,21.8
178895,0,0,12.99
50929,75,0,6.99
208951,0,0,0.64
237353,1,0,6.49
170658,0,0,4.885
190795,0,0,37.07
63873,0,0,49.99
196462,3,0,57.06
182634,0,0,12.51
92208,6,0,27.97
199484,0,0,5.98
125151,1,0,6.99
88743,0,0,23.99
259411,0,0,2.725
95328,0,0,4.795
80867,0,0,19.79
212227,0,0,81.76
188895,0,0,21.89
134333,0,0,6.85
255481,0,0,13.255
37429,0,0,13.19
272980,0,0,31.71
285659,0,0,20.0
219194,0,0,3.89
145582,2,0,80.86
146699,0,0,16.77
199660,0,0,4.79
12925,0,0,12.69
148256,0,0,9.99
200424,1,0,4.48
13969,0,0,21.99
226472,0,0,6.88
28857,0,0,31.345
5317,0,0,18.55
296046,0,0,3.69
199104,0,0,3.43
82519,0,0,3.54
194652,0,0,12.74
140054,5,0,2.58
227146,0,0,4.99
23647,0,0,35.9
211673,0,0,56.99
40267,4,0,79.0
279419,0,0,32.99
25890,0,0,5.74
158480,0,0,4.79
189090,0,0,7.76
280804,500,0,50.75
116312,0,0,26.99
186694,1764,0,42.19
106620,0,0,23.33
230968,0,0,47.98
74561,6455,0,30.6
133350,0,0,19.99
46886,2,0,10.24
106067,6,0,48.99
97657,0,0,14.99
141201,0,0,10.69
285173,0,0,5.140000000000001
180581,5,0,7.64
140821,0,0,36.79
287092,0,0,4.99
25231,0,0,9.865
104279,1764,0,8.99
18582,0,0,3.745
3481,0,0,122.11
276557,0,0,2.06
276616,9,0,5.98
192223,0,0,12.99
111525,3,0,52.78
122877,12,0,49.99
38030,6,0,12.5
146706,0,0,30.83
236738,8,0,22.42
78289,0,0,14.3
163492,0,0,33.55
28315,0,0,9.98
214254,0,0,26.98
210785,0,0,20.0
144952,2,0,29.41
101823,0,0,13.88
76296,0,0,10.96
74098,0,0,46.99
50099,0,0,19.44
27572,6,0,22.85
245995,0,0,3.74
39643,62,0,6.77
158513,0,0,16.49
275287,3,0,8.99
57468,0,0,19.99
135476,64,0,5.33
217748,0,0,17.58
66637,0,0,30.245
51157,600,0,33.98
244681,24,0,52.08
118861,2,0,9.99
118944,4,0,17.99
149208,113,0,11.99
150779,0,0,13.99
172326,0,0,2.685
138384,2,0,49.7
243696,500,0,13.0
95760,35,0,4.890000000000001
195353,2,0,35.78
280627,0,0,13.24
186012,3,0,6.85
242752,0,0,39.95
9870,0,0,75.0
33455,0,0,56.14
297839,0,0,16.99
107529,6,0,14.99
227312,0,0,98.87
175359,3,0,16.99
9215,0,0,5.12
178486,0,0,5.390000000000001
204671,2,0,42.07
212199,0,0,66.92
98044,5,0,4.345000000000001
23486,6,0,2.84
58248,0,0,117.5
25831,0,0,2.59
204659,12,0,12.185
241857,0,0,18.49
99215,8,0,6.99
51787,0,0,71.99
281392,8,0,38.31
209872,0,0,28.3
133362,0,0,45.0
5308,3,0,17.97
252258,0,0,7.62
207025,6,0,3.49
208450,0,0,23.99
263624,0,0,2.89
296352,0,0,9.37
7608,2,0,25.99
254964,0,0,9.99
287299,0,0,16.99
259377,0,0,11.44
243502,0,0,8.765
17045,4,0,26.05
62838,0,0,8.16
49309,4,0,26.61
23914,0,0,9.98
17723,0,0,79.99
52872,0,0,4.58
1560,3,0,46.8
17912,3,0,54.69
65468,0,0,49.99
278463,4,0,11.99
270050,0,0,4.63
218433,0,0,18.98
224613,0,0,5.48
130574,0,0,16.99
179494,0,0,14.96
57675,0,0,10.455
140613,0,0,14.99
145425,0,0,15.99
109545,0,0,4.54
241446,0,0,3.78
128562,5,0,120.83
192326,0,0,12.68
18778,2,0,50.19
285891,9,0,14.38
151190,1,0,5.99
142916,2,0,97.46
111575,5,0,24.98
34411,3,0,1.69
36009,0,0,31.76
274979,0,0,23.35
136509,0,0,14.99
21759,10,0,55.0
128049,9,0,21.95
156927,0,0,111.05
184358,16,0,8.754999999999999
201421,0,0,45.98
207251,3,0,4.54
84807,0,0,20.48
70372,1058,0,19.91
194881,0,0,19.49
233557,8,0,17.185
279295,0,0,38.35
72181,4,0,9.98
204375,6,0,26.94
189595,96,0,14.99
276145,0,0,6.09
88590,0,0,2.99
171756,0,0,8.445
101521,0,0,14.99
15403,0,0,3.99
141251,2,0,14.09
183029,5,0,9.96
91758,0,0,55.0
2336,3,0,86.43
139851,76,0,9.285
266538,0,0,66.98
209188,25,0,10.99
205530,64,0,11.79
287924,0,0,3.28
195104,2,0,8.34
183730,0,0,1.72
252041,2,0,12.39
80754,0,0,12.99
6698,0,0,35.97
295366,0,0,4.69
97973,0,0,5.985
127226,0,0,113.92
271539,0,0,15.99
233279,36,0,29.99
77513,0,0,7.79
175780,0,0,6.45
119514,1,0,17.99
5722,75,0,23.99
27256,8,0,26.735
107445,0,0,15.99
167464,0,0,5.79
182425,0,0,4.37
74633,0,0,23.92
228454,0,0,17.975
78362,0,0,43.11
275599,0,0,24.99
202580,5,0,15.99
220845,0,0,41.99
270673,9,0,7.99
47618,3,0,27.74
191843,0,0,15.48
281636,0,0,7.97
146978,2,0,46.89
140158,0,0,23.99
105576,750,0,18.99
165820,0,0,12.66
218743,0,0,7.46
113370,0,0,15.99
140340,12,0,0.97
232392,0,0,42.88
293670,76,0,9.4
163931,0,0,2.98
76686,0,0,27.965
226476,0,0,23.21
271317,750,0,23.99
75782,0,0,26.92
97492,0,0,23.99
79677,0,0,6.12
288545,0,0,36.245000000000005
283102,0,0,27.62
91223,0,0,4.44
216664,7,0,16.87
186728,0,0,7.29
32339,0,0,4.43
21233,0,0,22.24
38837,0,0,6.69
22349,0,0,19.97
148756,3,0,76.44
263782,3,0,36.44
73986,10,0,35.325
136096,0,0,9.23
275034,0,0,20.85
164567,0,0,7.59
287774,5,0,21.0
269884,71,0,18.5
102044,1,0,7.9
235868,1,0,173.98
83447,1,0,5.99
190356,10,0,19.99
168025,0,0,68.95
117624,1,0,15.98
203242,0,0,44.95
219116,44,0,34.99
255183,0,0,104.35
29194,2,0,30.8
37241,0,0,160.7
277769,2,0,5.69
40324,0,0,1.99
212950,0,0,27.58
230525,0,0,14.99
31596,0,0,12.99
69955,0,0,89.99
79642,45,0,3.46
168792,0,0,84.74
272655,88,0,9.995
153763,0,0,7.99
277314,0,0,10.99
107069,12,0,27.48
212575,24,0,39.95
109117,0,0,8.13
73725,0,0,12.99
151572,0,0,31.6
82724,0,0,5.485
7635,0,0,58.99
104996,0,0,13.99
52866,0,0,9.99
221662,4,0,9.385
280846,0,0,1.79
31398,0,0,43.99
149605,2,0,50.1
89213,0,0,52.92
248974,46,0,9.96
261735,12,0,48.07
158676,0,0,17.33
88221,0,0,11.72
251530,0,0,12.49
215404,2,0,2.98
173675,0,0,11.485
217692,0,0,2.06
208282,0,0,4.66
243237,8,0,12.98
11031,0,0,5.99
1069,46,0,2.155
74122,6,0,4.01
227715,0,0,21.0
285130,0,0,4.325
192700,5,0,21.99
132239,0,0,10.0
248898,2,0,27.99
178683,0,0,29.99
88793,0,0,17.5
36952,82,0,8.469999999999999
37752,0,0,18.985
61571,1,0,11.99
179369,9,0,6.99
95566,0,0,2.87
240560,0,0,25.43
102375,24,0,116.0
195733,3,0,62.26
203270,12,0,14.9
280938,8,0,13.04
239486,0,0,8.52
268100,5,0,4.77
33042,68,0,8.99
208515,8,0,319.98
117093,4,0,2.28
32989,240,0,45.99
171557,6,0,2.79
259541,0,0,45.385000000000005
79962,48,0,16.4
290797,4,0,55.49
254981,64,0,36.99
140652,3,0,8.49
180030,0,0,8.99
196225,2,0,40.08
267237,0,0,2.29
253244,0,0,15.64
10302,0,0,17.99
218650,36,0,9.75
123606,0,0,17.99
170551,0,0,5.195
47675,0,0,7.14
97922,0,0,3.64
158286,5,0,37.875
174772,0,0,23.995
163207,0,0,24.875
165972,0,0,4.49
184650,0,0,3.655
134656,0,0,4.49
294570,33,0,17.119999999999997
275573,0,0,30.955
80017,0,0,14.24
59518,0,0,16.99
32789,6,0,2.64
241042,7,0,10.0
260350,3,0,24.99
77109,64,0,2.59
147633,3,0,81.92
198917,0,0,6.99
54913,0,0,22.71
261978,75,0,1.29
171292,0,0,10.0
69576,0,0,12.489999999999998
43089,0,0,9.95
193389,1,0,53.99
154856,0,0,34.88
63905,0,0,5.96
244510,1,0,10.305
233668,8,0,40.93
157905,0,0,2.6100000000000003
104507,0,0,22.275
239625,0,0,2.22
272802,0,0,11.99
123774,22,0,3.79
135608,0,0,6.79
187036,0,0,5.49
203278,8,0,34.84
232375,0,0,69.10499999999999
214190,0,0,84.95
272464,8,0,38.155
217722,0,0,2.87
277666,0,0,6.285
197984,0,0,26.95
162960,5,0,2.595
80186,0,0,32.49
120128,0,0,43.635000000000005
183077,50,0,17.62
154740,750,0,16.99
8262,0,0,1.48
275348,0,0,9.99
197688,2,0,5.665
283555,8,0,2.39
20302,0,0,28.27
136652,0,0,18.99
230038,54,0,59.99
22509,1,0,18.99
34413,0,0,75.98
112576,0,0,9.99
186555,0,0,8.005
73685,15,0,3.72
103405,0,0,28.395000000000003
273796,0,0,2.38
152547,0,0,44.53
65959,0,0,13.99
17675,0,0,31.97
95894,3,0,32.99
286620,5,0,7.19
12053,8,0,6.07
50399,0,0,55.99
228879,0,0,16.18
61166,3,0,2.435
182437,0,0,16.99
2739,2,0,46.64
146116,2,0,46.64
39889,0,0,6.24
109678,0,0,28.99
271358,0,0,10.74
57048,0,0,14.9
215085,12,0,29.99
202121,0,0,14.13
267677,1,0,2.74
225227,159,0,5.65
239395,0,0,27.45
205374,0,0,23.99
49604,2,0,14.81
157693,0,0,130.65
39394,0,0,7.99
181824,0,0,27.39
117035,6,0,31.98
47564,12,0,16.354999999999997
232814,0,0,64.04
242993,4,0,49.99
277167,5,0,1.705
10491,75,0,4.42
63513,0,0,23.905
115839,0,0,11.185
58924,0,0,20.91
281280,0,0,48.265
203163,0,0,22.99
220193,0,0,4.82
63259,0,0,13.28
200558,25,0,14.99
67184,0,0,19.99
135735,56,0,24.27
283420,0,0,11.56
46801,1,0,8.19
98374,0,0,53.98
125244,0,0,6.39
177413,3,0,30.49
4731,0,0,4.99
228893,0,0,15.87
61681,0,0,10.04
236448,6,0,2.48
199433,0,0,2.28
112793,75,0,3.175
206210,0,0,15.99
15991,0,0,35.73
193414,0,0,18.26
43893,5,0,1.24
164711,64,0,21.99
18377,0,0,4.140000000000001
225026,24,0,2.68
107005,12,0,4.29
11124,0,0,34.75
142809,2,0,56.37
240686,12,0,39.99
290572,0,0,51.49
109231,0,0,17.49
85716,0,0,3.99
113582,2,0,27.95
121487,0,0,58.84
181569,0,0,7.21
193443,0,0,2.74
102457,0,0,21.95
73231,0,0,55.0
55338,0,0,3.99
207594,4,0,15.99
287460,0,0,4.98
281278,4,0,30.99
12913,4,0,19.0
18419,3,0,52.41
143167,1,0,26.98
177688,0,0,4.29
138842,2,0,7.755
209798,0,0,43.85
61036,0,0,66.36
247852,6,0,26.625
35336,0,0,18.8
10258,12,0,29.99
150045,0,0,16.95
192235,4,0,22.99
71784,0,0,2.5
48155,0,0,41.17
155968,0,0,8.29
290012,0,0,20.0
245028,0,0,84.98
220428,200,0,23.32
270367,4,0,12.44
72318,20,0,43.95
43186,0,0,7.279999999999999
122473,2,0,8.69
52423,0,0,35.99
210164,12,0,18.49
279289,0,0,5.82
224197,0,0,9.5
109455,0,0,54.99
273970,0,0,6.95
20330,0,0,19.6
38098,2,0,16.0
87595,78,0,7.95
106510,5,0,1.98
106673,0,0,7.800000000000001
177486,0,0,9.84
226981,4,0,14.95
234348,1,0,5.79
82401,3,0,13.99
114545,0,0,18.99
174641,0,0,21.78
140203,3,0,20.99
192738,2,0,18.99
149088,3,0,42.74
89641,0,0,20.99
130158,6,0,32.88
226513,2,0,79.99
189422,0,0,3.29
72389,42,0,1.22
189315,0,0,190.55
99632,0,0,155.83
132789,1,0,8.76
8756,0,0,12.99
125914,5,0,22.46
246020,4,0,17.49
284492,75,0,3.22
288079,0,0,36.015
281583,1,0,7.49
208601,0,0,5.22
215678,0,0,2.38
98519,0,0,12.19
188366,3,0,27.3
38475,2,0,16.145
220569,0,0,1.27
274613,0,0,33.95
255455,8,0,35.11
58096,0,0,13.5
201787,0,0,176.7
275689,0,0,5.22
78266,5,0,20.0
263865,0,0,39.99
178781,0,0,46.87
31929,4,0,7.99
235639,16,0,57.97
88334,0,0,7.24
153533,82,0,14.49
187062,0,0,3.69
187916,0,0,9.95
110189,0,0,80.7
24233,6,0,34.54
219807,6,0,54.65
279575,0,0,68.64
183580,3,0,7.61
115356,0,0,7.99
167969,0,0,12.19
147911,3,0,126.3
244527,1,0,8.98
286312,0,0,21.88
212929,0,0,68.99
204699,5,0,4.89
78217,0,0,14.26
244758,2,0,35.725
99776,0,0,23.55
154113,92,0,4.74
61680,0,0,9.99
37119,0,0,3.64
172323,0,0,16.99
35449,0,0,10.98
178070,1,0,8.645
198783,15,0,20.995
203529,6,0,23.96
256976,55,0,16.99
155413,27,0,9.95
147288,2,0,88.39
236366,8,0,14.99
264787,5,0,7.705
163987,0,0,3.99
102839,0,0,18.79
80552,1,0,5.59
274237,0,0,86.99
205447,0,0,4.745
86720,0,0,2.98
10493,4,0,4.79
170857,77,0,7.55
7105,355,0,2.79
202737,0,0,319.99
35668,0,0,13.24
136582,0,0,4.54
223876,0,0,3.19
82240,0,0,12.74
58085,2,0,19.99
228253,0,0,9.98
245320,0,0,13.64
32682,0,0,19.51
158638,0,0,7.98
122006,0,0,2.89
122558,0,0,10.98
61935,0,0,1.38
297308,0,0,3.59
233636,0,0,89.97
20225,2,0,64.31
99315,0,0,35.72
139671,0,0,39.99
297639,2,0,29.8
133681,2,0,8.5
30740,0,0,5.29
210570,0,0,10.95
30160,5,0,2.52
81329,0,0,1.89
38215,1,0,34.99
220828,2,0,13.99
226770,0,0,16.99
227130,0,0,3.49
77531,200,0,9.6
130259,0,0,26.99
268182,0,0,5.99
112495,3,0,22.495
71425,2,0,1.29
186333,35,0,10.39
59701,0,0,14.99
258113,0,0,63.99
73051,0,0,8.41
93194,0,0,4.99
140173,0,0,4.37
90803,0,0,16.24
240045,92,0,30.99
45324,1,0,5.785
52972,24,0,28.48
146036,0,0,50.76
50814,88,0,8.98
295776,0,0,11.99
81045,0,0,8.549999999999999
210353,0,0,39.79
146864,240,0,31.99
120466,0,0,39.95
243047,23,0,6.0
93818,0,0,3.82
54704,1,0,4.6850000000000005
161196,0,0,88.905
229362,5,0,2.78
131498,76,0,14.9
76351,12,0,14.47
284632,25,0,0.5549999999999999
24823,0,0,3.88
78982,0,0,18.35
64550,6,0,21.565
70420,0,0,53.56
45499,0,0,18.77
194703,7,0,23.99
123854,5,0,9.99
147969,3,0,128.44
90277,0,0,10.82
123992,5,0,19.99
247607,0,0,2.58
294269,0,0,2.635
36475,0,0,1.96
242626,8,0,5.085
213014,45,0,29.97
266887,0,0,14.55
91805,0,0,26.93
241158,4,0,12.99
235000,5,0,17.99
80906,0,0,13.99
44692,0,0,17.61
145230,0,0,20.08
195249,2,0,55.71
183614,5,0,13.99
24726,1,0,13.98
109032,59,0,17.24
163125,0,0,8.36
171987,0,0,248.93
146950,0,0,24.42
122186,0,0,16.99
14669,0,0,11.72
222170,5,0,24.23
204744,4,0,14.99
1629,0,0,30.98
286275,0,0,5.0
99884,0,0,3.62
210025,3,0,24.99
108652,0,0,11.99
27285,0,0,7.3
200162,0,0,3.66
108077,0,0,15.75
274748,0,0,11.755
20802,2,0,64.31
39625,2,0,7.529999999999999
198104,2,0,26.95
215081,12,0,37.29
231298,5,0,14.99
250987,750,0,17.99
266312,25,0,7.99
174288,65,0,6.25
104450,94,0,10.38
24028,0,0,12.95
139780,4,0,24.91
18260,4,0,10.99
227145,0,0,4.48
216770,0,0,24.92
107513,0,0,5.59
105867,0,0,7.78
298852,0,0,31.840000000000003
95855,7,0,8.99
106746,0,0,10.545
203757,0,0,11.98
282289,0,0,4.98
62615,24,0,25.0
33067,0,0,31.055
280103,0,0,22.0
239335,4,0,25.88
188110,6,0,14.99
120212,0,0,6.99
251779,0,0,10.49
99454,0,0,135.03
32581,0,0,8.395
165095,0,0,69.95
294755,6,0,2.19
85814,2,0,3.29
85696,7,0,1.0
245679,24,0,16.99
1398,2,0,38.54
73408,0,0,91.69
70860,0,0,5.03
51284,0,0,28.99
141144,6,0,9.55
291087,0,0,7.49
33756,0,0,4.92
46120,32,0,13.99
8859,0,0,41.99
105655,0,0,6.54
61512,4,0,29.95
257140,0,0,15.19
206888,0,0,51.26
186872,4,0,24.0
266688,0,0,2.49
219670,18,0,25.8
267440,3,0,3.4850000000000003
182141,0,0,29.76
231550,0,0,124.99
279669,0,0,0.98
181841,0,0,29.88
7140,25,0,86.39
84492,8,0,2.96
75555,15,0,14.99
276843,159,0,28.59
115410,0,0,39.99
293345,0,0,31.13
231656,0,0,67.86
243122,0,0,6.99
80806,1,0,32.82
182250,0,0,46.4
160660,0,0,32.99
52373,0,0,19.99
103114,0,0,8.05
20485,355,0,44.0
85816,9,0,4.29
288583,0,0,5.68
282812,0,0,3.755
286571,0,0,3.99
260477,6,0,5.845000000000001
54757,0,0,23.99
281135,0,0,17.57
247133,96,0,59.99
119225,0,0,11.99
196081,2,0,83.99
69028,0,0,21.0
51830,0,0,1.69
184077,0,0,28.36
142410,2,0,55.93
121306,8767,0,20.99
102899,0,0,15.95
215125,0,0,5.515
153050,44,0,20.725
246737,0,0,55.32
49552,3,0,7.37
196493,3,0,253.05
232829,0,0,33.35
42326,0,0,5.49
2113,3,0,81.92
13761,0,0,8.49
204394,2,0,20.1
243032,0,0,2.24
152663,0,0,1.79
39189,0,0,6.720000000000001
261316,0,0,60.42
71209,0,0,3.2
53208,0,0,21.83
